Tool;Scenario;Model;RunIndex;Iteration;PhaseName;MetricName;MetricValue
NMF_MaxTypeChecks1;scale_samples;2;0;0;Initial;Time;452764600
NMF_MaxTypeChecks1;scale_samples;2;0;0;Initial;Memory;88997888
NMF_MaxTypeChecks1;scale_samples;2;0;1;Update;Time;7580200
NMF_MaxTypeChecks1;scale_samples;2;0;1;Update;Memory;89784320
NMF_MaxTypeChecks1;scale_samples;2;0;2;Update;Time;84800
NMF_MaxTypeChecks1;scale_samples;2;0;2;Update;Memory;89915392
NMF_MaxTypeChecks1;scale_samples;2;0;3;Update;Time;63600
NMF_MaxTypeChecks1;scale_samples;2;0;3;Update;Memory;90046464
NMF_MaxTypeChecks1;scale_samples;2;0;4;Update;Time;117600
NMF_MaxTypeChecks1;scale_samples;2;0;4;Update;Memory;90308608
NMF_MaxTypeChecks1;scale_samples;2;0;5;Update;Time;44000
NMF_MaxTypeChecks1;scale_samples;2;0;5;Update;Memory;90439680
NMF_MaxTypeChecks1;scale_samples;2;0;6;Update;Time;48100
NMF_MaxTypeChecks1;scale_samples;2;0;6;Update;Memory;90570752
NMF_MaxTypeChecks1;scale_samples;2;0;7;Update;Time;123100
NMF_MaxTypeChecks1;scale_samples;2;0;7;Update;Memory;90701824
NMF_MaxTypeChecks1;scale_samples;2;0;8;Update;Time;53700
NMF_MaxTypeChecks1;scale_samples;2;0;8;Update;Memory;90832896
NMF_MaxTypeChecks1;scale_samples;4;0;0;Initialization;Time;392559000
NMF_MaxTypeChecks1;scale_samples;4;0;0;Initialization;Memory;76414976
NMF_MaxTypeChecks1;scale_samples;4;0;0;Load;Time;202330400
NMF_MaxTypeChecks1;scale_samples;4;0;0;Load;Memory;80478208
NMF_MaxTypeChecks1;scale_samples;4;0;0;Initial;Time;471321400
NMF_MaxTypeChecks1;scale_samples;4;0;0;Initial;Memory;90832896
NMF_MaxTypeChecks1;scale_samples;4;0;1;Update;Time;7111300
NMF_MaxTypeChecks1;scale_samples;4;0;1;Update;Memory;91619328
NMF_MaxTypeChecks1;scale_samples;4;0;2;Update;Time;107600
NMF_MaxTypeChecks1;scale_samples;4;0;2;Update;Memory;91881472
NMF_MaxTypeChecks1;scale_samples;4;0;3;Update;Time;65700
NMF_MaxTypeChecks1;scale_samples;4;0;3;Update;Memory;92143616
NMF_MaxTypeChecks1;scale_samples;4;0;4;Update;Time;322900
NMF_MaxTypeChecks1;scale_samples;4;0;4;Update;Memory;92274688
NMF_MaxTypeChecks1;scale_samples;4;0;5;Update;Time;46200
NMF_MaxTypeChecks1;scale_samples;4;0;5;Update;Memory;92536832
NMF_MaxTypeChecks1;scale_samples;4;0;6;Update;Time;121000
NMF_MaxTypeChecks1;scale_samples;4;0;6;Update;Memory;92798976
NMF_MaxTypeChecks1;scale_samples;4;0;7;Update;Time;251500
NMF_MaxTypeChecks1;scale_samples;4;0;7;Update;Memory;92930048
NMF_MaxTypeChecks1;scale_samples;4;0;8;Update;Time;32200
NMF_MaxTypeChecks1;scale_samples;4;0;8;Update;Memory;93192192
NMF_MaxTypeChecks1;scale_samples;8;0;0;Initialization;Time;380610800
NMF_MaxTypeChecks1;scale_samples;8;0;0;Initialization;Memory;76283904
NMF_MaxTypeChecks1;scale_samples;8;0;0;Load;Time;191461000
NMF_MaxTypeChecks1;scale_samples;8;0;0;Load;Memory;80609280
NMF_MaxTypeChecks1;scale_samples;8;0;0;Initial;Time;538550200
NMF_MaxTypeChecks1;scale_samples;8;0;0;Initial;Memory;94371840
NMF_MaxTypeChecks1;scale_samples;8;0;1;Update;Time;47552100
NMF_MaxTypeChecks1;scale_samples;8;0;1;Update;Memory;95813632
NMF_MaxTypeChecks1;scale_samples;8;0;2;Update;Time;98300
NMF_MaxTypeChecks1;scale_samples;8;0;2;Update;Memory;96206848
NMF_MaxTypeChecks1;scale_samples;8;0;3;Update;Time;56300
NMF_MaxTypeChecks1;scale_samples;8;0;3;Update;Memory;96600064
NMF_MaxTypeChecks1;scale_samples;8;0;4;Update;Time;579700
NMF_MaxTypeChecks1;scale_samples;8;0;4;Update;Memory;96993280
NMF_MaxTypeChecks1;scale_samples;8;0;5;Update;Time;53000
NMF_MaxTypeChecks1;scale_samples;8;0;5;Update;Memory;97386496
NMF_MaxTypeChecks1;scale_samples;8;0;6;Update;Time;50900
NMF_MaxTypeChecks1;scale_samples;8;0;6;Update;Memory;97779712
NMF_MaxTypeChecks1;scale_samples;8;0;7;Update;Time;657700
NMF_MaxTypeChecks1;scale_samples;8;0;7;Update;Memory;98172928
NMF_MaxTypeChecks1;scale_samples;8;0;8;Update;Time;36500
NMF_MaxTypeChecks1;scale_samples;8;0;8;Update;Memory;98566144
NMF_MaxTypeChecks1;scale_samples;16;0;0;Initialization;Time;378543300
NMF_MaxTypeChecks1;scale_samples;16;0;0;Initialization;Memory;76414976
NMF_MaxTypeChecks1;scale_samples;16;0;0;Load;Time;207426100
NMF_MaxTypeChecks1;scale_samples;16;0;0;Load;Memory;80609280
NMF_MaxTypeChecks1;scale_samples;16;0;0;Initial;Time;606834200
NMF_MaxTypeChecks1;scale_samples;16;0;0;Initial;Memory;102105088
NMF_MaxTypeChecks1;scale_samples;16;0;1;Update;Time;54363000
NMF_MaxTypeChecks1;scale_samples;16;0;1;Update;Memory;103940096
NMF_MaxTypeChecks1;scale_samples;16;0;2;Update;Time;548000
NMF_MaxTypeChecks1;scale_samples;16;0;2;Update;Memory;104726528
NMF_MaxTypeChecks1;scale_samples;16;0;3;Update;Time;60800
NMF_MaxTypeChecks1;scale_samples;16;0;3;Update;Memory;105381888
NMF_MaxTypeChecks1;scale_samples;16;0;4;Update;Time;528800
NMF_MaxTypeChecks1;scale_samples;16;0;4;Update;Memory;106037248
NMF_MaxTypeChecks1;scale_samples;16;0;5;Update;Time;500800
NMF_MaxTypeChecks1;scale_samples;16;0;5;Update;Memory;106823680
NMF_MaxTypeChecks1;scale_samples;16;0;6;Update;Time;37200
NMF_MaxTypeChecks1;scale_samples;16;0;6;Update;Memory;107479040
NMF_MaxTypeChecks1;scale_samples;16;0;7;Update;Time;892200
NMF_MaxTypeChecks1;scale_samples;16;0;7;Update;Memory;108134400
NMF_MaxTypeChecks1;scale_samples;16;0;8;Update;Time;504200
NMF_MaxTypeChecks1;scale_samples;16;0;8;Update;Memory;108920832
NMF_MaxTypeChecks1;scale_samples;16;0;9;Update;Time;31500
NMF_MaxTypeChecks1;scale_samples;16;0;9;Update;Memory;109576192
NMF_MaxTypeChecks1;scale_samples;32;0;0;Initialization;Time;393628200
NMF_MaxTypeChecks1;scale_samples;32;0;0;Initialization;Memory;76283904
NMF_MaxTypeChecks1;scale_samples;32;0;0;Load;Time;187307600
NMF_MaxTypeChecks1;scale_samples;32;0;0;Load;Memory;80609280
NMF_MaxTypeChecks1;scale_samples;32;0;0;Initial;Time;819499600
NMF_MaxTypeChecks1;scale_samples;32;0;0;Initial;Memory;118489088
NMF_MaxTypeChecks1;scale_samples;32;0;1;Update;Time;45810300
NMF_MaxTypeChecks1;scale_samples;32;0;1;Update;Memory;120979456
NMF_MaxTypeChecks1;scale_samples;32;0;2;Update;Time;538200
NMF_MaxTypeChecks1;scale_samples;32;0;2;Update;Memory;122421248
NMF_MaxTypeChecks1;scale_samples;32;0;3;Update;Time;1112700
NMF_MaxTypeChecks1;scale_samples;32;0;3;Update;Memory;123863040
NMF_MaxTypeChecks1;scale_samples;32;0;4;Update;Time;657100
NMF_MaxTypeChecks1;scale_samples;32;0;4;Update;Memory;125173760
NMF_MaxTypeChecks1;scale_samples;32;0;5;Update;Time;758800
NMF_MaxTypeChecks1;scale_samples;32;0;5;Update;Memory;126615552
NMF_MaxTypeChecks1;scale_samples;32;0;6;Update;Time;490300
NMF_MaxTypeChecks1;scale_samples;32;0;6;Update;Memory;128057344
NMF_MaxTypeChecks1;scale_samples;32;0;7;Update;Time;678500
NMF_MaxTypeChecks1;scale_samples;32;0;7;Update;Memory;129368064
NMF_MaxTypeChecks1;scale_samples;32;0;8;Update;Time;653000
NMF_MaxTypeChecks1;scale_samples;32;0;8;Update;Memory;130809856
NMF_MaxTypeChecks1;scale_samples;32;0;9;Update;Time;615700
NMF_MaxTypeChecks1;scale_samples;32;0;9;Update;Memory;132251648
NMF_MaxTypeChecks1;scale_samples;32;0;10;Update;Time;66100
NMF_MaxTypeChecks1;scale_samples;32;0;10;Update;Memory;133562368
NMF_MaxTypeChecks1;scale_assay;1;0;0;Initialization;Time;388743300
NMF_MaxTypeChecks1;scale_assay;1;0;0;Initialization;Memory;76546048
NMF_MaxTypeChecks1;scale_assay;1;0;0;Load;Time;203158500
NMF_MaxTypeChecks1;scale_assay;1;0;0;Load;Memory;80609280
NMF_MaxTypeChecks1;scale_assay;1;0;0;Initial;Time;573102400
NMF_MaxTypeChecks1;scale_assay;1;0;0;Initial;Memory;97910784
NMF_MaxTypeChecks1;scale_assay;1;0;1;Update;Time;47377600
NMF_MaxTypeChecks1;scale_assay;1;0;1;Update;Memory;99483648
NMF_MaxTypeChecks1;scale_assay;1;0;2;Update;Time;157300
NMF_MaxTypeChecks1;scale_assay;1;0;2;Update;Memory;100007936
NMF_MaxTypeChecks1;scale_assay;1;0;3;Update;Time;55000
NMF_MaxTypeChecks1;scale_assay;1;0;3;Update;Memory;100532224
NMF_MaxTypeChecks1;scale_assay;1;0;4;Update;Time;1314500
NMF_MaxTypeChecks1;scale_assay;1;0;4;Update;Memory;101187584
NMF_MaxTypeChecks1;scale_assay;1;0;5;Update;Time;56800
NMF_MaxTypeChecks1;scale_assay;1;0;5;Update;Memory;101711872
NMF_MaxTypeChecks1;scale_assay;1;0;6;Update;Time;59400
NMF_MaxTypeChecks1;scale_assay;1;0;6;Update;Memory;102236160
NMF_MaxTypeChecks1;scale_assay;1;0;7;Update;Time;908200
NMF_MaxTypeChecks1;scale_assay;1;0;7;Update;Memory;102891520
NMF_MaxTypeChecks1;scale_assay;1;0;8;Update;Time;30100
NMF_MaxTypeChecks1;scale_assay;1;0;8;Update;Memory;103415808
NMF_MaxTypeChecks1;scale_assay;1;0;9;Update;Time;2100
NMF_MaxTypeChecks1;scale_assay;1;0;9;Update;Memory;103940096
NMF_MaxTypeChecks1;scale_assay;2;0;0;Initialization;Time;373327500
NMF_MaxTypeChecks1;scale_assay;2;0;0;Initialization;Memory;76414976
NMF_MaxTypeChecks1;scale_assay;2;0;0;Load;Time;211885800
NMF_MaxTypeChecks1;scale_assay;2;0;0;Load;Memory;80609280
NMF_MaxTypeChecks1;scale_assay;2;0;0;Initial;Time;676581200
NMF_MaxTypeChecks1;scale_assay;2;0;0;Initial;Memory;106823680
NMF_MaxTypeChecks1;scale_assay;2;0;1;Update;Time;43515900
NMF_MaxTypeChecks1;scale_assay;2;0;1;Update;Memory;108920832
NMF_MaxTypeChecks1;scale_assay;2;0;2;Update;Time;93700
NMF_MaxTypeChecks1;scale_assay;2;0;2;Update;Memory;109969408
NMF_MaxTypeChecks1;scale_assay;2;0;3;Update;Time;78600
NMF_MaxTypeChecks1;scale_assay;2;0;3;Update;Memory;111017984
NMF_MaxTypeChecks1;scale_assay;2;0;4;Update;Time;1192300
NMF_MaxTypeChecks1;scale_assay;2;0;4;Update;Memory;112197632
NMF_MaxTypeChecks1;scale_assay;2;0;5;Update;Time;72800
NMF_MaxTypeChecks1;scale_assay;2;0;5;Update;Memory;113115136
NMF_MaxTypeChecks1;scale_assay;2;0;6;Update;Time;54000
NMF_MaxTypeChecks1;scale_assay;2;0;6;Update;Memory;114163712
NMF_MaxTypeChecks1;scale_assay;2;0;7;Update;Time;1001300
NMF_MaxTypeChecks1;scale_assay;2;0;7;Update;Memory;115343360
NMF_MaxTypeChecks1;scale_assay;2;0;8;Update;Time;34200
NMF_MaxTypeChecks1;scale_assay;2;0;8;Update;Memory;116260864
NMF_MaxTypeChecks1;scale_assay;2;0;9;Update;Time;2225600
NMF_MaxTypeChecks1;scale_assay;2;0;9;Update;Memory;117440512
NMF_MaxTypeChecks1;scale_assay;2;0;10;Update;Time;32300
NMF_MaxTypeChecks1;scale_assay;2;0;10;Update;Memory;118489088
NMF_MaxTypeChecks1;scale_assay;2;0;11;Update;Time;32400
NMF_MaxTypeChecks1;scale_assay;2;0;11;Update;Memory;119537664
NMF_MaxTypeChecks1;scale_assay;2;0;12;Update;Time;17778000
NMF_MaxTypeChecks1;scale_assay;2;0;12;Update;Memory;121372672
NMF_MaxTypeChecks1;scale_assay;2;0;13;Update;Time;256800
NMF_MaxTypeChecks1;scale_assay;2;0;13;Update;Memory;122814464
NMF_MaxTypeChecks1;scale_assay;2;0;14;Update;Time;155400
NMF_MaxTypeChecks1;scale_assay;2;0;14;Update;Memory;124387328
NMF_MaxTypeChecks1;scale_assay;2;0;15;Update;Time;1807000
NMF_MaxTypeChecks1;scale_assay;2;0;15;Update;Memory;125698048
NMF_MaxTypeChecks1;scale_assay;2;0;16;Update;Time;30400
NMF_MaxTypeChecks1;scale_assay;2;0;16;Update;Memory;126877696
NMF_MaxTypeChecks1;scale_assay;2;0;17;Update;Time;3700
NMF_MaxTypeChecks1;scale_assay;2;0;17;Update;Memory;127926272
NMF_MaxTypeChecks1;scale_assay;4;0;0;Initialization;Time;379892600
NMF_MaxTypeChecks1;scale_assay;4;0;0;Initialization;Memory;76021760
NMF_MaxTypeChecks1;scale_assay;4;0;0;Load;Time;205969900
NMF_MaxTypeChecks1;scale_assay;4;0;0;Load;Memory;80609280
NMF_MaxTypeChecks1;scale_assay;4;0;0;Initial;Time;1015904700
NMF_MaxTypeChecks1;scale_assay;4;0;0;Initial;Memory;129499136
NMF_MaxTypeChecks1;scale_assay;4;0;1;Update;Time;49140900
NMF_MaxTypeChecks1;scale_assay;4;0;1;Update;Memory;132907008
NMF_MaxTypeChecks1;scale_assay;4;0;2;Update;Time;113000
NMF_MaxTypeChecks1;scale_assay;4;0;2;Update;Memory;134873088
NMF_MaxTypeChecks1;scale_assay;4;0;3;Update;Time;55300
NMF_MaxTypeChecks1;scale_assay;4;0;3;Update;Memory;136839168
NMF_MaxTypeChecks1;scale_assay;4;0;4;Update;Time;543800
NMF_MaxTypeChecks1;scale_assay;4;0;4;Update;Memory;138805248
NMF_MaxTypeChecks1;scale_assay;4;0;5;Update;Time;52000
NMF_MaxTypeChecks1;scale_assay;4;0;5;Update;Memory;140771328
NMF_MaxTypeChecks1;scale_assay;4;0;6;Update;Time;76300
NMF_MaxTypeChecks1;scale_assay;4;0;6;Update;Memory;142737408
NMF_MaxTypeChecks1;scale_assay;4;0;7;Update;Time;1910800
NMF_MaxTypeChecks1;scale_assay;4;0;7;Update;Memory;144703488
NMF_MaxTypeChecks1;scale_assay;4;0;8;Update;Time;31800
NMF_MaxTypeChecks1;scale_assay;4;0;8;Update;Memory;147062784
NMF_MaxTypeChecks1;scale_assay;4;0;9;Update;Time;4348300
NMF_MaxTypeChecks1;scale_assay;4;0;9;Update;Memory;149159936
NMF_MaxTypeChecks1;scale_assay;4;0;10;Update;Time;37800
NMF_MaxTypeChecks1;scale_assay;4;0;10;Update;Memory;151257088
NMF_MaxTypeChecks1;scale_assay;4;0;11;Update;Time;41100
NMF_MaxTypeChecks1;scale_assay;4;0;11;Update;Memory;153354240
NMF_MaxTypeChecks1;scale_assay;4;0;12;Update;Time;1571700
NMF_MaxTypeChecks1;scale_assay;4;0;12;Update;Memory;155451392
NMF_MaxTypeChecks1;scale_assay;4;0;13;Update;Time;29600
NMF_MaxTypeChecks1;scale_assay;4;0;13;Update;Memory;157417472
NMF_MaxTypeChecks1;scale_assay;4;0;14;Update;Time;42600
NMF_MaxTypeChecks1;scale_assay;4;0;14;Update;Memory;159383552
NMF_MaxTypeChecks1;scale_assay;4;0;15;Update;Time;346800
NMF_MaxTypeChecks1;scale_assay;4;0;15;Update;Memory;161349632
NMF_MaxTypeChecks1;scale_assay;4;0;16;Update;Time;25800
NMF_MaxTypeChecks1;scale_assay;4;0;16;Update;Memory;163184640
NMF_MaxTypeChecks1;scale_assay;4;0;17;Update;Time;1364900
NMF_MaxTypeChecks1;scale_assay;4;0;17;Update;Memory;165150720
NMF_MaxTypeChecks1;scale_assay;4;0;18;Update;Time;32700
NMF_MaxTypeChecks1;scale_assay;4;0;18;Update;Memory;167116800
NMF_MaxTypeChecks1;scale_assay;4;0;19;Update;Time;34000
NMF_MaxTypeChecks1;scale_assay;4;0;19;Update;Memory;168951808
NMF_MaxTypeChecks1;scale_assay;4;0;20;Update;Time;89477300
NMF_MaxTypeChecks1;scale_assay;4;0;20;Update;Memory;175599616
NMF_MaxTypeChecks1;scale_assay;8;0;0;Initialization;Time;400902500
NMF_MaxTypeChecks1;scale_assay;8;0;0;Initialization;Memory;76283904
NMF_MaxTypeChecks1;scale_assay;8;0;0;Load;Time;203637100
NMF_MaxTypeChecks1;scale_assay;8;0;0;Load;Memory;80871424
NMF_MaxTypeChecks1;scale_assay;8;0;0;Initial;Time;1588898500
NMF_MaxTypeChecks1;scale_assay;8;0;0;Initial;Memory;169082880
NMF_MaxTypeChecks1;scale_assay;8;0;1;Update;Time;48841100
NMF_MaxTypeChecks1;scale_assay;8;0;1;Update;Memory;176443392
NMF_MaxTypeChecks1;scale_assay;8;0;2;Update;Time;92400
NMF_MaxTypeChecks1;scale_assay;8;0;2;Update;Memory;176574464
NMF_MaxTypeChecks1;scale_assay;8;0;3;Update;Time;45700
NMF_MaxTypeChecks1;scale_assay;8;0;3;Update;Memory;176705536
NMF_MaxTypeChecks1;scale_assay;8;0;4;Update;Time;2648800
NMF_MaxTypeChecks1;scale_assay;8;0;4;Update;Memory;177098752
NMF_MaxTypeChecks1;scale_assay;8;0;5;Update;Time;52900
NMF_MaxTypeChecks1;scale_assay;8;0;5;Update;Memory;177360896
NMF_MaxTypeChecks1;scale_assay;8;0;6;Update;Time;51800
NMF_MaxTypeChecks1;scale_assay;8;0;6;Update;Memory;177623040
NMF_MaxTypeChecks1;scale_assay;8;0;7;Update;Time;5686400
NMF_MaxTypeChecks1;scale_assay;8;0;7;Update;Memory;178147328
NMF_MaxTypeChecks1;scale_assay;8;0;8;Update;Time;35100
NMF_MaxTypeChecks1;scale_assay;8;0;8;Update;Memory;178147328
NMF_MaxTypeChecks1;scale_assay;8;0;9;Update;Time;2683000
NMF_MaxTypeChecks1;scale_assay;8;0;9;Update;Memory;178409472
NMF_MaxTypeChecks1;scale_assay;8;0;10;Update;Time;39400
NMF_MaxTypeChecks1;scale_assay;8;0;10;Update;Memory;178671616
NMF_MaxTypeChecks1;scale_assay;8;0;11;Update;Time;33300
NMF_MaxTypeChecks1;scale_assay;8;0;11;Update;Memory;179064832
NMF_MaxTypeChecks1;scale_assay;8;0;12;Update;Time;2926100
NMF_MaxTypeChecks1;scale_assay;8;0;12;Update;Memory;179326976
NMF_MaxTypeChecks1;scale_assay;8;0;13;Update;Time;150000
NMF_MaxTypeChecks1;scale_assay;8;0;13;Update;Memory;182603776
NMF_MaxTypeChecks1;scale_assay;8;0;14;Update;Time;28000
NMF_MaxTypeChecks1;scale_assay;8;0;14;Update;Memory;189812736
NMF_MaxTypeChecks1;scale_assay;8;0;15;Update;Time;1835300
NMF_MaxTypeChecks1;scale_assay;8;0;15;Update;Memory;189943808
NMF_MaxTypeChecks1;scale_assay;8;0;16;Update;Time;33300
NMF_MaxTypeChecks1;scale_assay;8;0;16;Update;Memory;189943808
NMF_MaxTypeChecks1;scale_assay;8;0;17;Update;Time;3322200
NMF_MaxTypeChecks1;scale_assay;8;0;17;Update;Memory;190074880
NMF_MaxTypeChecks1;scale_assay;8;0;18;Update;Time;174200
NMF_MaxTypeChecks1;scale_assay;8;0;18;Update;Memory;190205952
NMF_MaxTypeChecks1;scale_assay;8;0;19;Update;Time;39300
NMF_MaxTypeChecks1;scale_assay;8;0;19;Update;Memory;190337024
NMF_MaxTypeChecks1;scale_assay;8;0;20;Update;Time;4015500
NMF_MaxTypeChecks1;scale_assay;8;0;20;Update;Memory;190468096
NMF_MaxTypeChecks1;scale_assay;16;0;0;Initialization;Time;403830700
NMF_MaxTypeChecks1;scale_assay;16;0;0;Initialization;Memory;76021760
NMF_MaxTypeChecks1;scale_assay;16;0;0;Load;Time;202890100
NMF_MaxTypeChecks1;scale_assay;16;0;0;Load;Memory;81133568
NMF_MaxTypeChecks1;scale_assay;16;0;0;Initial;Time;2699022700
NMF_MaxTypeChecks1;scale_assay;16;0;0;Initial;Memory;216809472
NMF_MaxTypeChecks1;scale_assay;16;0;1;Update;Time;53478700
NMF_MaxTypeChecks1;scale_assay;16;0;1;Update;Memory;226902016
NMF_MaxTypeChecks1;scale_assay;16;0;2;Update;Time;152000
NMF_MaxTypeChecks1;scale_assay;16;0;2;Update;Memory;235159552
NMF_MaxTypeChecks1;scale_assay;16;0;3;Update;Time;98300
NMF_MaxTypeChecks1;scale_assay;16;0;3;Update;Memory;243286016
NMF_MaxTypeChecks1;scale_assay;16;0;4;Update;Time;6566900
NMF_MaxTypeChecks1;scale_assay;16;0;4;Update;Memory;253116416
NMF_MaxTypeChecks1;scale_assay;16;0;5;Update;Time;85000
NMF_MaxTypeChecks1;scale_assay;16;0;5;Update;Memory;252186624
NMF_MaxTypeChecks1;scale_assay;16;0;6;Update;Time;50600
NMF_MaxTypeChecks1;scale_assay;16;0;6;Update;Memory;259133440
NMF_MaxTypeChecks1;scale_assay;16;0;7;Update;Time;6586900
NMF_MaxTypeChecks1;scale_assay;16;0;7;Update;Memory;267259904
NMF_MaxTypeChecks1;scale_assay;16;0;8;Update;Time;31600
NMF_MaxTypeChecks1;scale_assay;16;0;8;Update;Memory;276172800
NMF_MaxTypeChecks1;scale_assay;16;0;9;Update;Time;378300
NMF_MaxTypeChecks1;scale_assay;16;0;9;Update;Memory;283774976
NMF_MaxTypeChecks1;scale_assay;16;0;10;Update;Time;32500
NMF_MaxTypeChecks1;scale_assay;16;0;10;Update;Memory;291508224
NMF_MaxTypeChecks1;scale_assay;16;0;11;Update;Time;282200
NMF_MaxTypeChecks1;scale_assay;16;0;11;Update;Memory;299765760
NMF_MaxTypeChecks1;scale_assay;16;0;12;Update;Time;3010100
NMF_MaxTypeChecks1;scale_assay;16;0;12;Update;Memory;269189120
NMF_MaxTypeChecks1;scale_assay;16;0;13;Update;Time;40500
NMF_MaxTypeChecks1;scale_assay;16;0;13;Update;Memory;269713408
NMF_MaxTypeChecks1;scale_assay;16;0;14;Update;Time;32300
NMF_MaxTypeChecks1;scale_assay;16;0;14;Update;Memory;270106624
NMF_MaxTypeChecks1;scale_assay;16;0;15;Update;Time;2878300
NMF_MaxTypeChecks1;scale_assay;16;0;15;Update;Memory;270499840
NMF_MaxTypeChecks1;scale_assay;16;0;16;Update;Time;29700
NMF_MaxTypeChecks1;scale_assay;16;0;16;Update;Memory;271024128
NMF_MaxTypeChecks1;scale_assay;16;0;17;Update;Time;14908200
NMF_MaxTypeChecks1;scale_assay;16;0;17;Update;Memory;271417344
NMF_MaxTypeChecks1;scale_assay;16;0;18;Update;Time;32800
NMF_MaxTypeChecks1;scale_assay;16;0;18;Update;Memory;272072704
NMF_MaxTypeChecks1;scale_assay;16;0;19;Update;Time;34300
NMF_MaxTypeChecks1;scale_assay;16;0;19;Update;Memory;272465920
NMF_MaxTypeChecks1;scale_assay;16;0;20;Update;Time;5223000
NMF_MaxTypeChecks1;scale_assay;16;0;20;Update;Memory;272859136
NMF_MaxTypeChecks1;scale_assay;32;0;0;Initialization;Time;378670800
NMF_MaxTypeChecks1;scale_assay;32;0;0;Initialization;Memory;76414976
NMF_MaxTypeChecks1;scale_assay;32;0;0;Load;Time;215094600
NMF_MaxTypeChecks1;scale_assay;32;0;0;Load;Memory;82313216
NMF_MaxTypeChecks1;scale_assay;32;0;0;Initial;Time;5300557500
NMF_MaxTypeChecks1;scale_assay;32;0;0;Initial;Memory;365166592
NMF_MaxTypeChecks1;scale_assay;32;0;1;Update;Time;58893000
NMF_MaxTypeChecks1;scale_assay;32;0;1;Update;Memory;365031424
NMF_MaxTypeChecks1;scale_assay;32;0;2;Update;Time;120700
NMF_MaxTypeChecks1;scale_assay;32;0;2;Update;Memory;365948928
NMF_MaxTypeChecks1;scale_assay;32;0;3;Update;Time;54900
NMF_MaxTypeChecks1;scale_assay;32;0;3;Update;Memory;366997504
NMF_MaxTypeChecks1;scale_assay;32;0;4;Update;Time;14286000
NMF_MaxTypeChecks1;scale_assay;32;0;4;Update;Memory;368308224
NMF_MaxTypeChecks1;scale_assay;32;0;5;Update;Time;243700
NMF_MaxTypeChecks1;scale_assay;32;0;5;Update;Memory;372633600
NMF_MaxTypeChecks1;scale_assay;32;0;6;Update;Time;51700
NMF_MaxTypeChecks1;scale_assay;32;0;6;Update;Memory;373682176
NMF_MaxTypeChecks1;scale_assay;32;0;7;Update;Time;12576100
NMF_MaxTypeChecks1;scale_assay;32;0;7;Update;Memory;374730752
NMF_MaxTypeChecks1;scale_assay;32;0;8;Update;Time;26500
NMF_MaxTypeChecks1;scale_assay;32;0;8;Update;Memory;376041472
NMF_MaxTypeChecks1;scale_assay;32;0;9;Update;Time;5566100
NMF_MaxTypeChecks1;scale_assay;32;0;9;Update;Memory;377090048
NMF_MaxTypeChecks1;scale_assay;32;0;10;Update;Time;35200
NMF_MaxTypeChecks1;scale_assay;32;0;10;Update;Memory;378138624
NMF_MaxTypeChecks1;scale_assay;32;0;11;Update;Time;24800
NMF_MaxTypeChecks1;scale_assay;32;0;11;Update;Memory;379318272
NMF_MaxTypeChecks1;scale_assay;32;0;12;Update;Time;3565800
NMF_MaxTypeChecks1;scale_assay;32;0;12;Update;Memory;380366848
NMF_MaxTypeChecks1;scale_assay;32;0;13;Update;Time;23000
NMF_MaxTypeChecks1;scale_assay;32;0;13;Update;Memory;381415424
NMF_MaxTypeChecks1;scale_assay;32;0;14;Update;Time;25700
NMF_MaxTypeChecks1;scale_assay;32;0;14;Update;Memory;382464000
NMF_MaxTypeChecks1;scale_assay;32;0;15;Update;Time;4116500
NMF_MaxTypeChecks1;scale_assay;32;0;15;Update;Memory;383643648
NMF_MaxTypeChecks1;scale_assay;32;0;16;Update;Time;44000
NMF_MaxTypeChecks1;scale_assay;32;0;16;Update;Memory;384692224
NMF_MaxTypeChecks1;scale_assay;32;0;17;Update;Time;9075200
NMF_MaxTypeChecks1;scale_assay;32;0;17;Update;Memory;385871872
NMF_MaxTypeChecks1;scale_assay;32;0;18;Update;Time;23700
NMF_MaxTypeChecks1;scale_assay;32;0;18;Update;Memory;386920448
NMF_MaxTypeChecks1;scale_assay;32;0;19;Update;Time;32200
NMF_MaxTypeChecks1;scale_assay;32;0;19;Update;Memory;387969024
NMF_MaxTypeChecks1;scale_assay;32;0;20;Update;Time;1768900
NMF_MaxTypeChecks1;scale_assay;32;0;20;Update;Memory;389017600
NMF_MaxTypeChecks1;new_samples;1;0;0;Initialization;Time;391025700
NMF_MaxTypeChecks1;new_samples;1;0;0;Initialization;Memory;76152832
NMF_MaxTypeChecks1;new_samples;1;0;0;Load;Time;204220700
NMF_MaxTypeChecks1;new_samples;1;0;0;Load;Memory;80478208
NMF_MaxTypeChecks1;new_samples;1;0;0;Initial;Time;425377100
NMF_MaxTypeChecks1;new_samples;1;0;0;Initial;Memory;88211456
NMF_MaxTypeChecks1;new_samples;1;0;1;Update;Time;103358500
NMF_MaxTypeChecks1;new_samples;1;0;1;Update;Memory;90177536
NMF_MaxTypeChecks1;new_samples;1;0;2;Update;Time;1623100
NMF_MaxTypeChecks1;new_samples;1;0;2;Update;Memory;90570752
NMF_MaxTypeChecks1;new_samples;1;0;3;Update;Time;1406000
NMF_MaxTypeChecks1;new_samples;1;0;3;Update;Memory;90832896
NMF_MaxTypeChecks1;new_samples;1;0;4;Update;Time;2782100
